accession,Tm,ogt,species
Q96SI9,52.76159599630697,37.0,Homo sapiens
Q96SK2,53.626927400822765,37.0,Homo sapiens
Q96SK3,55.5585217553822,37.0,Homo sapiens
Q96SL8,53.78899825259004,37.0,Homo sapiens
Q96SM3,52.604618812591184,37.0,Homo sapiens
Q96SN8,51.098307875045506,37.0,Homo sapiens
Q96SN8-4,51.86263979008324,37.0,Homo sapiens
Q96ST2,50.44181482819018,37.0,Homo sapiens
Q96ST3,48.0564107805574,37.0,Homo sapiens
Q96SW2,54.060450950641545,37.0,Homo sapiens
Q96SZ5,56.38592407605729,37.0,Homo sapiens
Q96SZ6,46.513983361011334,37.0,Homo sapiens
Q96SZ6-2,47.88820121645279,37.0,Homo sapiens
Q96T21,51.22493239020872,37.0,Homo sapiens
Q96T23,52.70378023217512,37.0,Homo sapiens
Q96T23-2,50.7138916627529,37.0,Homo sapiens
Q96T37,47.73035649662827,37.0,Homo sapiens
Q96T49,54.72912100456368,37.0,Homo sapiens
Q96T51,49.31930582033462,37.0,Homo sapiens
Q96T58,54.801316536850585,37.0,Homo sapiens
Q96T60,48.70322608071812,37.0,Homo sapiens
Q96T66,47.99641613081708,37.0,Homo sapiens
Q96T76,47.201899888766015,37.0,Homo sapiens
Q96T88,48.7063733986255,37.0,Homo sapiens
Q96TA1,48.67731214081214,37.0,Homo sapiens
Q96TA1-2,47.27069054139788,37.0,Homo sapiens
Q96TA2,49.448787272796984,37.0,Homo sapiens
Q96TA2-3,48.70826499235899,37.0,Homo sapiens
Q96TC7,51.364421749857556,37.0,Homo sapiens
Q96VH4,50.3225361369065,32.0,Saccharomyces cerevisiae
Q96VH5,42.46884383442238,32.0,Saccharomyces cerevisiae
Q98TS3,51.53265829086853,28.0,Danio rerio
Q99081,53.56573901743808,37.0,Homo sapiens
Q99210,52.16302636830906,32.0,Saccharomyces cerevisiae
Q99216,45.213485742654264,32.0,Saccharomyces cerevisiae
Q99220,50.633520908767196,32.0,Saccharomyces cerevisiae
Q99231,48.125686987262746,32.0,Saccharomyces cerevisiae
Q99258,50.57576930892996,32.0,Saccharomyces cerevisiae
Q99271,53.6145276006834,32.0,Saccharomyces cerevisiae
Q99278,52.74598732319406,32.0,Saccharomyces cerevisiae
Q99288,48.8319442142595,32.0,Saccharomyces cerevisiae
Q99312,50.25604021200887,32.0,Saccharomyces cerevisiae
Q99316,42.28147758816065,32.0,Saccharomyces cerevisiae
Q99321,47.09251941176063,32.0,Saccharomyces cerevisiae
Q99369,44.56135238873267,32.0,Saccharomyces cerevisiae
Q99417,55.48425864395318,37.0,Homo sapiens
Q99426,51.85674922592361,37.0,Homo sapiens
Q99447,51.136267237599085,37.0,Homo sapiens
Q99453,57.070429045778454,37.0,Homo sapiens
Q99459,47.541691869838246,37.0,Homo sapiens
Q99460,50.406933283574105,37.0,Homo sapiens
Q99470,50.17430093385094,37.0,Homo sapiens
Q99487,47.9932841551643,37.0,Homo sapiens
Q99496,52.02366087035706,37.0,Homo sapiens
Q99497,65.87399898546285,37.0,Homo sapiens
Q99501,50.52582270281626,37.0,Homo sapiens
Q99504,45.48541088621158,37.0,Homo sapiens
Q99504-2,42.997172501926876,37.0,Homo sapiens
Q99519,47.88988190445264,37.0,Homo sapiens
Q99523,56.08833463706671,37.0,Homo sapiens
Q99536,51.908427869829964,37.0,Homo sapiens
Q99538,47.22822430614253,37.0,Homo sapiens
Q99541,49.22130427765412,37.0,Homo sapiens
Q99543,43.12086926559854,37.0,Homo sapiens
Q99547,51.016414017848895,37.0,Homo sapiens
Q99550,57.397734043070045,37.0,Homo sapiens
Q99558,49.5186512762535,37.0,Homo sapiens
Q99567,48.002521698914386,37.0,Homo sapiens
Q99570,49.08087344062805,37.0,Homo sapiens
Q99574,56.86165250065077,37.0,Homo sapiens
Q99576,51.30291569200667,37.0,Homo sapiens
Q99583,52.70541254110921,37.0,Homo sapiens
Q99613,47.32534818020925,37.0,Homo sapiens
Q99614,54.46764238073832,37.0,Homo sapiens
Q99615,45.86715674137192,37.0,Homo sapiens
Q99622,54.998342464677364,37.0,Homo sapiens
Q99627,52.98179132593528,37.0,Homo sapiens
Q99633,49.60527276369521,37.0,Homo sapiens
Q99638,58.664705326321524,37.0,Homo sapiens
Q99653,51.40423941727158,37.0,Homo sapiens
Q99661,47.23831415117466,37.0,Homo sapiens
Q99683,48.046895169784335,37.0,Homo sapiens
Q99698,53.655357778092075,37.0,Homo sapiens
Q99700,50.97058111397631,37.0,Homo sapiens
Q99700-4,50.92773530250046,37.0,Homo sapiens
Q99704,49.69179548249819,37.0,Homo sapiens
Q99707,47.63841838758779,37.0,Homo sapiens
Q99714,48.32565575207454,37.0,Homo sapiens
Q99715,49.004803227498485,37.0,Homo sapiens
Q99717,47.77523119024474,37.0,Homo sapiens
Q99728,50.36685504148799,37.0,Homo sapiens
Q99729,56.18146682081792,37.0,Homo sapiens
Q99733,48.870965297778675,37.0,Homo sapiens
Q99735-2,49.74989801101142,37.0,Homo sapiens
Q99747,49.59930481884655,37.0,Homo sapiens
Q99759,47.525152363754806,37.0,Homo sapiens
Q99766,51.069001083822656,37.0,Homo sapiens
Q99767,47.68141184961179,37.0,Homo sapiens
Q99767-2,44.86077573901823,37.0,Homo sapiens
Q99797,49.473185614215524,37.0,Homo sapiens
Q99805,53.129471575053685,37.0,Homo sapiens
Q99807,50.737992630863744,37.0,Homo sapiens
Q99808,49.161378306909036,37.0,Homo sapiens
Q99816,50.04672381074232,37.0,Homo sapiens
Q99828,51.120442199034855,37.0,Homo sapiens
Q99832,49.63163030584276,37.0,Homo sapiens
Q99856,47.36753538751149,37.0,Homo sapiens
Q99871,50.48100327153725,37.0,Homo sapiens
Q99871-3,56.880926444003364,37.0,Homo sapiens
Q99878,47.43833791701132,37.0,Homo sapiens
Q99941-2,52.44492918869536,37.0,Homo sapiens
Q99952,63.959184144226306,37.0,Homo sapiens
Q99956,46.90396372892405,37.0,Homo sapiens
Q99959,51.187713347615464,37.0,Homo sapiens
Q99961,47.8475644247122,37.0,Homo sapiens
Q99963,44.755819507741556,37.0,Homo sapiens
Q99973,55.33345051889396,37.0,Homo sapiens
Q99986,47.57643803669817,37.0,Homo sapiens
Q99988,52.64291661746422,37.0,Homo sapiens
Q99996,47.47679131973127,37.0,Homo sapiens
Q99996-5,45.44184728107854,37.0,Homo sapiens
Q99999,45.258047966421834,37.0,Homo sapiens
Q99J08,53.71570834919689,37.0,Mus musculus
Q99J09,53.29115247456299,37.0,Mus musculus
Q99J10,50.531430755075185,37.0,Mus musculus
Q99J19,42.272780322477004,37.0,Mus musculus
Q99J21,50.64047261531348,37.0,Mus musculus
Q99J23,45.863364800780374,37.0,Mus musculus
Q99J25,49.772712565762,37.0,Mus musculus
Q99J27,51.82547690120573,37.0,Mus musculus
Q99J36,58.27793684024452,37.0,Mus musculus
Q99J39,50.71954771003931,37.0,Mus musculus
Q99J56,49.66165204413758,37.0,Mus musculus
Q99J57,50.29822617809042,37.0,Mus musculus
Q99J77,49.5995857630393,37.0,Mus musculus
Q99J83,47.7012238361074,37.0,Mus musculus
Q99J87,46.2839618598188,37.0,Mus musculus
Q99J95,49.93579252280971,37.0,Mus musculus
Q99J99,48.07405412532952,37.0,Mus musculus
Q99JB2,52.23369530007861,37.0,Mus musculus
Q99JB8,43.191805313445236,37.0,Mus musculus
Q99JF5,47.82618181359347,37.0,Mus musculus
Q99JF8,50.812292212323705,37.0,Mus musculus
Q99JI4,49.09010370873841,37.0,Mus musculus
Q99JI6,53.10604699308969,37.0,Mus musculus
Q99JP6,50.849849042009616,37.0,Mus musculus
Q99JR1,45.977495948070555,37.0,Mus musculus
Q99JR5,56.31515079993275,37.0,Mus musculus
Q99JR8,47.4794267133963,37.0,Mus musculus
Q99JT1,44.12479297944663,37.0,Mus musculus
Q99JT9,47.914264365547055,37.0,Mus musculus
Q99JV5,44.86423495917804,37.0,Mus musculus
Q99JW1,53.48483584063859,37.0,Mus musculus
Q99JX1,48.98772757525705,37.0,Mus musculus
Q99JX4,49.93804490123994,37.0,Mus musculus
Q99JX7,48.378528215481474,37.0,Mus musculus
Q99JY0,49.36355326306598,37.0,Mus musculus
Q99JY4,49.47965520401342,37.0,Mus musculus
Q99JY9,59.18904003001265,37.0,Mus musculus
Q99JZ4,43.91865508137643,37.0,Mus musculus
Q99K01,45.44152401725785,37.0,Mus musculus
Q99K23,47.52949682121398,37.0,Mus musculus
Q99K28,49.76684845115533,37.0,Mus musculus
Q99K30,54.48161853235737,37.0,Mus musculus
Q99K46,44.202728368080315,37.0,Mus musculus
Q99K48,46.2417366706329,37.0,Mus musculus
Q99K51,52.32534004009777,37.0,Mus musculus
Q99K67,43.51903925728264,37.0,Mus musculus
Q99K70,47.517390610605396,37.0,Mus musculus
Q99K74,50.90471328419873,37.0,Mus musculus
Q99K94,43.554628770243205,37.0,Mus musculus
Q99K95,55.05472583044812,37.0,Mus musculus
Q99KC8,47.91225429844638,37.0,Mus musculus
Q99KD5,47.81367422085969,37.0,Mus musculus
Q99KE1,51.65109837711468,37.0,Mus musculus
Q99KG3,53.62333083195138,37.0,Mus musculus
Q99KH2,48.1716103006972,37.0,Mus musculus
Q99KH8,48.42723994121724,37.0,Mus musculus
Q99KI0,50.81908677578939,37.0,Mus musculus
Q99KI3,48.14330617682271,37.0,Mus musculus
Q99KK1,55.07609703295678,37.0,Mus musculus
Q99KK2,49.73787932330965,37.0,Mus musculus
Q99KK7,48.84609465142777,37.0,Mus musculus
Q99KK9,45.174378203018165,37.0,Mus musculus
Q99KN2,53.95432031967943,37.0,Mus musculus
Q99KP6,60.14438785068434,37.0,Mus musculus
Q99KQ4,57.60967222477705,37.0,Mus musculus
Q99KR3,53.157928303647765,37.0,Mus musculus
Q99KR7,52.69150324368742,37.0,Mus musculus
Q99KS2,51.347861849644694,37.0,Mus musculus
Q99KU0,53.74719157447941,37.0,Mus musculus
Q99KU1,55.06780839699844,37.0,Mus musculus
Q99KU6,51.59222175968084,37.0,Mus musculus
Q99KV1,55.18274040968947,37.0,Mus musculus
Q99KW3,49.11131132335296,37.0,Mus musculus
Q99KW9,55.13964780827541,37.0,Mus musculus
Q99L04,45.35471715084045,37.0,Mus musculus
Q99L13,57.72197053822044,37.0,Mus musculus
Q99L20,50.08023725932093,37.0,Mus musculus
Q99L45,54.92174670732088,37.0,Mus musculus
Q99L47,52.653088611205646,37.0,Mus musculus
Q99L48,47.60854264620099,37.0,Mus musculus
Q99L85,55.951178657713896,37.0,Mus musculus
Q99L88,43.46650003701232,37.0,Mus musculus
Q99LB2,49.485442094569464,37.0,Mus musculus
Q99LB4,49.397983052678015,37.0,Mus musculus
Q99LB6,50.816167514160306,37.0,Mus musculus
Q99LB7,49.89832003217435,37.0,Mus musculus
Q99LC2,55.32301379958563,37.0,Mus musculus
Q99LC3,42.72693821238667,37.0,Mus musculus
Q99LC5,50.01037105340461,37.0,Mus musculus
Q99LD8,57.60866126613551,37.0,Mus musculus
Q99LD9,49.993886942690814,37.0,Mus musculus
Q99LE1,46.99623341149356,37.0,Mus musculus
Q99LE3,48.32560562106192,37.0,Mus musculus
Q99LE6,45.06514650325015,37.0,Mus musculus
Q99LF4,48.67689194320049,37.0,Mus musculus
Q99LG2,44.955350519831015,37.0,Mus musculus
Q99LG4,45.52016559635114,37.0,Mus musculus
Q99LH1,47.93462014492116,37.0,Mus musculus
Q99LH9,51.91349078334749,37.0,Mus musculus
Q99LI2,52.02442616613632,37.0,Mus musculus
Q99LI7,51.63447536829166,37.0,Mus musculus
Q99LI8,54.26241176503294,37.0,Mus musculus
Q99LI9,47.37214005167726,37.0,Mus musculus
Q99LJ0,50.8568296750008,37.0,Mus musculus
Q99LJ1,50.50268372934817,37.0,Mus musculus
Q99LJ8,56.98655408689945,37.0,Mus musculus
Q99LL3,52.67035068541976,37.0,Mus musculus
Q99LM2,43.63110333635069,37.0,Mus musculus
Q99LM3,56.74502487511389,37.0,Mus musculus
Q99LN9,47.47561178936188,37.0,Mus musculus
Q99LP6,53.107913595757424,37.0,Mus musculus
Q99LQ1,54.62190015108637,37.0,Mus musculus
Q99LQ7,50.34528201671792,37.0,Mus musculus
Q99LR1,49.28183283734682,37.0,Mus musculus
Q99LS3,55.26013936099006,37.0,Mus musculus
Q99LU0,50.715362475218356,37.0,Mus musculus
Q99LW6,50.978281041380825,37.0,Mus musculus
Q99LX0,50.26261047715579,37.0,Mus musculus
Q99LY9,54.98056857676771,37.0,Mus musculus
Q99LZ3,49.82137314885513,37.0,Mus musculus
Q99M01,45.01823205509867,37.0,Mus musculus
Q99M07,54.54542023700816,37.0,Mus musculus
Q99M08,53.70456243350981,37.0,Mus musculus
Q99M15,47.13937470999505,37.0,Mus musculus
Q99M28,51.92518340530465,37.0,Mus musculus
Q99M31,43.905684398027866,37.0,Mus musculus
Q99M46,51.892174903594615,37.0,Mus musculus
Q99M51,46.493309876206354,37.0,Mus musculus
Q99M87,45.64490520944884,37.0,Mus musculus
Q99MD9,58.718363042417685,37.0,Mus musculus
Q99ME2,46.22824303031938,37.0,Mus musculus
Q99ME9,48.173288532003845,37.0,Mus musculus
Q99MN1,49.16276495528216,37.0,Mus musculus
Q99MP8,48.46768034550652,37.0,Mus musculus
Q99MR3,50.26125117613148,37.0,Mus musculus
Q99MR6,46.97416433202725,37.0,Mus musculus
Q99MR8,46.24329110691658,37.0,Mus musculus
Q99MS7,45.2128038781778,37.0,Mus musculus
Q99MU1,54.26193036864479,37.0,Mus musculus
Q99MU3,48.30864084053559,37.0,Mus musculus
Q99MZ7,53.86994796082273,37.0,Mus musculus
Q99N11,48.7789542701975,37.0,Mus musculus
Q99N15,52.30284461511522,37.0,Mus musculus
Q99N16,50.11679516094358,37.0,Mus musculus
Q99N17,51.26057782252535,37.0,Mus musculus
Q99N19,53.12880935479245,37.0,Mus musculus
Q99N42,53.706438424784345,37.0,Mus musculus
Q99N57,48.19830201916204,37.0,Mus musculus
Q99N69,46.06284592707112,37.0,Mus musculus
Q99N84,52.13558733225204,37.0,Mus musculus
Q99N92,49.57249563057553,37.0,Mus musculus
Q99N93,43.6037549394498,37.0,Mus musculus
Q99N96,46.651827967251876,37.0,Mus musculus
Q99NB1,56.715105670768494,37.0,Mus musculus
Q99NB8,60.17422937111666,37.0,Mus musculus
Q99NF3,48.73483942459402,37.0,Mus musculus
Q99NF7,48.388185393035556,37.0,Mus musculus
Q99NH2,51.5657510205225,37.0,Mus musculus
Q99NH8,52.53824832546352,37.0,Mus musculus
Q99P30,49.49999527262129,37.0,Mus musculus
Q99P31,51.8307047795344,37.0,Mus musculus
Q99P51,43.223794939836914,37.0,Mus musculus
Q99P65,52.82469314344839,37.0,Mus musculus
Q99P69,48.79908841955773,37.0,Mus musculus
Q99P72,53.580911407823145,37.0,Mus musculus
Q99P88,46.55101014008026,37.0,Mus musculus
Q99PG0,51.62103468593431,37.0,Mus musculus
Q99PG2,44.30517250589413,37.0,Mus musculus
Q99PL6,49.47600493154283,37.0,Mus musculus
Q99PM3,50.92854069819676,37.0,Mus musculus
Q99PT1,53.61262536326664,37.0,Mus musculus
Q99PU8,56.344224330463376,37.0,Mus musculus
Q99PV0,51.4114288256711,37.0,Mus musculus
Q9ASR0,41.435017307338924,22.0,Arabidopsis thaliana
Q9ASR1,49.981854468334596,22.0,Arabidopsis thaliana
Q9ASS2,43.4684924139173,22.0,Arabidopsis thaliana
Q9ASS6,45.89742950495354,22.0,Arabidopsis thaliana
Q9ASX5,40.79288289130183,22.0,Arabidopsis thaliana
Q9ASZ9,45.52197700400594,22.0,Arabidopsis thaliana
Q9AT00,46.72380541353138,22.0,Arabidopsis thaliana
Q9AV97,45.780800806902555,22.0,Arabidopsis thaliana
Q9BDB7,51.71690006992487,37.0,Mus musculus
Q9BHK7,37.08802354226494,20.0,Caenorhabditis elegans
Q9BHL6,35.32219248648899,20.0,Caenorhabditis elegans
Q9BI82,44.96985697885732,20.0,Caenorhabditis elegans
Q9BI88,39.48559460554032,20.0,Caenorhabditis elegans
Q9BI89,44.229934990242135,20.0,Caenorhabditis elegans
Q9BIB3,42.67369746881556,20.0,Caenorhabditis elegans
Q9BIB8,40.45445051278211,20.0,Caenorhabditis elegans
Q9BIC3,40.67133381783488,20.0,Caenorhabditis elegans
Q9BJL5,32.632621755744886,20.0,Caenorhabditis elegans
Q9BKP7,36.38477512358528,20.0,Caenorhabditis elegans
Q9BKQ5,41.3707526320419,20.0,Caenorhabditis elegans
Q9BKR0,40.52833288127574,20.0,Caenorhabditis elegans
Q9BKR2,38.55538874996742,20.0,Caenorhabditis elegans
Q9BKR5,39.89125647973912,20.0,Caenorhabditis elegans
Q9BKS1,37.35649644503434,20.0,Caenorhabditis elegans
Q9BKS2,45.03280688376631,20.0,Caenorhabditis elegans
Q9BKT9,41.43250941477142,20.0,Caenorhabditis elegans
Q9BKU3,37.178352461487734,20.0,Caenorhabditis elegans
Q9BKZ9,43.63723302128641,20.0,Caenorhabditis elegans
Q9BL05,41.52759533607346,20.0,Caenorhabditis elegans
Q9BL07,42.996799200912925,20.0,Caenorhabditis elegans
Q9BL11,41.26111877669969,20.0,Caenorhabditis elegans
Q9BL15,43.20094707587899,20.0,Caenorhabditis elegans
Q9BL18,54.589120115430696,20.0,Caenorhabditis elegans
Q9BL28,44.72351883786283,20.0,Caenorhabditis elegans
Q9BL34,43.659471082288874,20.0,Caenorhabditis elegans
Q9BL35,42.569705707634924,20.0,Caenorhabditis elegans
Q9BL36,35.44197500443619,20.0,Caenorhabditis elegans
Q9BL43,37.58553140972618,20.0,Caenorhabditis elegans
Q9BL46,44.999848025094195,20.0,Caenorhabditis elegans
Q9BL48,35.36031145127579,20.0,Caenorhabditis elegans
Q9BL56,32.65015497591316,20.0,Caenorhabditis elegans
Q9BL61,45.565504007958566,20.0,Caenorhabditis elegans
Q9BL64,36.98435062710542,20.0,Caenorhabditis elegans
Q9BL72,37.37716634599412,20.0,Caenorhabditis elegans
Q9BL73,42.13674696359832,20.0,Caenorhabditis elegans
Q9BL79,42.85594131104707,20.0,Caenorhabditis elegans
Q9BL81,39.8568349661928,20.0,Caenorhabditis elegans
Q9BL83,33.379493576974355,20.0,Caenorhabditis elegans
Q9BL92,41.14868701034714,20.0,Caenorhabditis elegans
Q9BL94,34.29955874910556,20.0,Caenorhabditis elegans
Q9BL96,41.21588977396044,20.0,Caenorhabditis elegans
Q9BL99,37.2659654542847,20.0,Caenorhabditis elegans
Q9BLA0,47.0172087207796,20.0,Caenorhabditis elegans
Q9BLB6,37.020950409225755,20.0,Caenorhabditis elegans
Q9BPN8,44.98011192177863,20.0,Caenorhabditis elegans
Q9BPP1,39.32020386826353,20.0,Caenorhabditis elegans
Q9BPW5,61.5002850729625,37.0,Homo sapiens
Q9BPW8,49.209534083173004,37.0,Homo sapiens
Q9BPX3,48.077977387884985,37.0,Homo sapiens
Q9BPX5,55.35871898961669,37.0,Homo sapiens
Q9BPX7,48.363704777895904,37.0,Homo sapiens
Q9BPY3,50.13532131831694,37.0,Homo sapiens
Q9BPZ3,51.59623584236347,37.0,Homo sapiens
Q9BPZ7,47.18708481783589,37.0,Homo sapiens
Q9BQ15,49.14270251420014,37.0,Homo sapiens
Q9BQ24,49.816607360818686,37.0,Homo sapiens
Q9BQ39,52.85631749924363,37.0,Homo sapiens
Q9BQ67,51.12905157725882,37.0,Homo sapiens
Q9BQ69,47.16517364644679,37.0,Homo sapiens
Q9BQ70,50.26872438272235,37.0,Homo sapiens
Q9BQ75,47.643849727063376,37.0,Homo sapiens
Q9BQ87,54.33409474012693,37.0,Homo sapiens
Q9BQ89,56.26358593106299,37.0,Homo sapiens
Q9BQ90,51.90047897944496,37.0,Homo sapiens
Q9BQA1,53.036350712854116,37.0,Homo sapiens
Q9BQA5,53.58827500863741,37.0,Homo sapiens
Q9BQC3,52.24706581143481,37.0,Homo sapiens
Q9BQC6,49.327342528384925,37.0,Homo sapiens
Q9BQD3,53.8185387639906,37.0,Homo sapiens
Q9BQE6,53.70064106066373,37.0,Homo sapiens
Q9BQF6,48.00848309234189,37.0,Homo sapiens
Q9BQG0,46.91352365640772,37.0,Homo sapiens
Q9BQG2,51.15753247643922,37.0,Homo sapiens
Q9BQI0,58.842620836637636,37.0,Homo sapiens
Q9BQI3,50.775099246070866,37.0,Homo sapiens
Q9BQI3-2,49.522509646048874,37.0,Homo sapiens
Q9BQI6,54.90223256582043,37.0,Homo sapiens
Q9BQN1,53.69461824927343,37.0,Homo sapiens
Q9BQP7,50.63842981276507,37.0,Homo sapiens
Q9BQP9,57.8670924217669,37.0,Homo sapiens
Q9BQQ3,55.08506346213474,37.0,Homo sapiens
Q9BQS7-2,49.69136375202937,37.0,Homo sapiens
Q9BQS8,50.15367910987144,37.0,Homo sapiens
Q9BQY4,61.04250158042514,37.0,Homo sapiens
Q9BR61,48.204079124054765,37.0,Homo sapiens
Q9BR76,50.9899526814074,37.0,Homo sapiens
Q9BRA2,54.73671401731056,37.0,Homo sapiens
Q9BRD0,56.550691396692955,37.0,Homo sapiens
Q9BRG1,49.46216821387876,37.0,Homo sapiens
Q9BRG2,50.36175691176641,37.0,Homo sapiens
Q9BRJ2,49.70646903207476,37.0,Homo sapiens
Q9BRJ6,47.636729056693476,37.0,Homo sapiens
Q9BRJ7,50.04315770696252,37.0,Homo sapiens
Q9BRK5,51.27933658750238,37.0,Homo sapiens
Q9BRL6,58.80960921362254,37.0,Homo sapiens
Q9BRP1,48.879391785257816,37.0,Homo sapiens
Q9BRP4,51.656824305988614,37.0,Homo sapiens
Q9BRP7,49.75485252865046,37.0,Homo sapiens
Q9BRQ0,54.208712828540115,37.0,Homo sapiens
Q9BRQ3,51.19286203804918,37.0,Homo sapiens
Q9BRQ4,48.3203363244364,37.0,Homo sapiens
Q9BRQ8,49.77580817360513,37.0,Homo sapiens
Q9BRQ8-2,50.67942316875693,37.0,Homo sapiens
Q9BRR0,51.983687047508894,37.0,Homo sapiens
Q9BRR0-2,51.53703848441044,37.0,Homo sapiens
Q9BRR6,52.94298318913074,37.0,Homo sapiens
Q9BRR6-2,51.17765542335241,37.0,Homo sapiens
Q9BRR8,51.80286775843993,37.0,Homo sapiens
Q9BRS2,49.763994141758104,37.0,Homo sapiens
Q9BRT2,54.73663758090194,37.0,Homo sapiens
Q9BRT3,57.50846054432877,37.0,Homo sapiens
Q9BRT9,50.75212382471808,37.0,Homo sapiens
Q9BRU9,48.11924174225382,37.0,Homo sapiens
Q9BRV8,54.80772420577183,37.0,Homo sapiens
Q9BRX2,44.82110177454156,37.0,Homo sapiens
Q9BRX5,50.02863791370013,37.0,Homo sapiens
Q9BRX9,52.38553074845244,37.0,Homo sapiens
Q9BRZ2,47.94561646474331,37.0,Homo sapiens
Q9BS16,48.06637331644188,37.0,Homo sapiens
Q9BS26,52.322998754631016,37.0,Homo sapiens
Q9BS92,61.725183664988414,37.0,Homo sapiens
Q9BSB4,56.312069157174264,37.0,Homo sapiens
Q9BSC4,54.288920628092875,37.0,Homo sapiens
Q9BSF0,51.0963627581793,37.0,Homo sapiens
Q9BSH4,48.86929967302248,37.0,Homo sapiens
Q9BSH5,55.69082119623231,37.0,Homo sapiens
Q9BSJ5,57.49486070805192,37.0,Homo sapiens
Q9BSJ8,47.72924375089872,37.0,Homo sapiens
Q9BSK1,49.14959850673361,37.0,Homo sapiens
Q9BSL1,52.97251464136255,37.0,Homo sapiens
Q9BSM1,48.93516332952497,37.0,Homo sapiens
Q9BSQ5,48.8628138953722,37.0,Homo sapiens
Q9BST9,48.99277266994965,37.0,Homo sapiens
Q9BSU1,52.178860780793975,37.0,Homo sapiens
Q9BSU3,50.51074174471262,37.0,Homo sapiens
Q9BSW2,51.88079860959887,37.0,Homo sapiens
Q9BSY4,58.576879122610165,37.0,Homo sapiens
Q9BT04,49.0228024783238,37.0,Homo sapiens
Q9BT09,55.11094828101389,37.0,Homo sapiens
Q9BT25,46.35283221072048,37.0,Homo sapiens
Q9BT25-2,47.59271096828043,37.0,Homo sapiens
Q9BT30,46.66037613823464,37.0,Homo sapiens
Q9BT43,51.47750950980564,37.0,Homo sapiens
Q9BT78,51.325844937798436,37.0,Homo sapiens
Q9BT92,54.52959272076057,37.0,Homo sapiens
Q9BTA9,50.6046724834855,37.0,Homo sapiens
Q9BTC0,55.569464006922374,37.0,Homo sapiens
Q9BTC8,46.30010630893456,37.0,Homo sapiens
Q9BTD8,51.06195272065663,37.0,Homo sapiens
Q9BTE1,54.59813808505359,37.0,Homo sapiens
Q9BTE3,48.58284205412798,37.0,Homo sapiens
Q9BTE3-2,48.02102627372017,37.0,Homo sapiens
Q9BTE6,47.95499909643843,37.0,Homo sapiens
Q9BTE7,45.582199411046275,37.0,Homo sapiens
Q9BTF0,53.78286581736836,37.0,Homo sapiens
Q9BTK6,65.40105248044362,37.0,Homo sapiens
Q9BTL3,54.15925001394504,37.0,Homo sapiens
Q9BTL4,46.70829221504901,37.0,Homo sapiens
Q9BTM9,53.022714246627636,37.0,Homo sapiens
Q9BTT0,51.79866190865697,37.0,Homo sapiens
Q9BTT4,53.26409755175728,37.0,Homo sapiens
Q9BTU6,48.225847429878804,37.0,Homo sapiens
Q9BTV4,50.42640847431916,37.0,Homo sapiens
Q9BTW9,48.351755111803314,37.0,Homo sapiens
Q9BTX7,54.02334619957591,37.0,Homo sapiens
Q9BTY2,53.838142566043246,37.0,Homo sapiens
Q9BTY7,46.91943742535219,37.0,Homo sapiens
Q9BTZ2,46.32914196254401,37.0,Homo sapiens
Q9BU02,55.06131835459193,37.0,Homo sapiens
Q9BU19,49.87838437709455,37.0,Homo sapiens
Q9BU61,50.267198624372234,37.0,Homo sapiens
Q9BU70,44.153225501690756,37.0,Homo sapiens
Q9BU76,56.42104658648404,37.0,Homo sapiens
Q9BU89,52.435338817802375,37.0,Homo sapiens
Q9BUA3,61.04876631410319,37.0,Homo sapiens
Q9BUB4,43.96994341153466,37.0,Homo sapiens
Q9BUB5,49.821816249753994,37.0,Homo sapiens
Q9BUB5-2,49.562104846108134,37.0,Homo sapiens
Q9BUE0,51.27293719442625,37.0,Homo sapiens
Q9BUE6,54.61820047074641,37.0,Homo sapiens
Q9BUF5,47.451137149055384,37.0,Homo sapiens
Q9BUH6,65.69489869276724,37.0,Homo sapiens
Q9BUI4,51.01345771597048,37.0,Homo sapiens
Q9BUJ2,52.737408748748365,37.0,Homo sapiens
Q9BUK6,49.17740910450725,37.0,Homo sapiens
Q9BUK6-2,47.89153274096217,37.0,Homo sapiens
Q9BUL5,55.027037840638286,37.0,Homo sapiens
Q9BUL8,47.61230199641203,37.0,Homo sapiens
Q9BUN5,52.146085772066826,37.0,Homo sapiens
Q9BUP0,59.75585948489911,37.0,Homo sapiens
Q9BUP3,45.06228095446835,37.0,Homo sapiens
Q9BUQ8,50.345265653325654,37.0,Homo sapiens
Q9BUR4,51.60380249390336,37.0,Homo sapiens
Q9BUT1,49.994980269681804,37.0,Homo sapiens
Q9BUT9,48.54203074527324,37.0,Homo sapiens
Q9BUY5,53.003964327897656,37.0,Homo sapiens
Q9BUZ4,49.21394974610209,37.0,Homo sapiens
Q9BV19,53.83309535166739,37.0,Homo sapiens
Q9BV20,52.9293730032566,37.0,Homo sapiens
Q9BV38,51.522207664669466,37.0,Homo sapiens
Q9BV44,52.97122284372939,37.0,Homo sapiens
Q9BV57,52.01485301633309,37.0,Homo sapiens
Q9BV68,52.337444361458495,37.0,Homo sapiens
Q9BV68-2,53.74825084559349,37.0,Homo sapiens
Q9BV73,50.34000610624544,37.0,Homo sapiens
Q9BV73-2,49.87918482138141,37.0,Homo sapiens
Q9BV79,50.062760332531084,37.0,Homo sapiens
Q9BV86,44.62886226196092,37.0,Homo sapiens
