Protein,species,asymptote,mid,m,Tm,r2,ogt,organism
Q9NQ94,Homo sapiens K562 lysate,0.23892377821925972,52.6676011633612,1988.2218761284269,53.61878365818324,0.9978254250655443,37,Homo sapiens
Q9NQA3,Homo sapiens K562 lysate,0.33070757798319234,49.38744428416929,958.8152962001029,52.328381319018554,0.9966950436572956,37,Homo sapiens
Q9NQC3,Homo sapiens K562 lysate,0.3333056017994155,50.29274898478778,752.4595310790626,54.2946533019335,0.9961486061993725,37,Homo sapiens
Q9NQE9,Homo sapiens K562 lysate,0.10123063001030384,49.534792768745575,864.3292119034998,50.19228045283155,0.9960997189923283,37,Homo sapiens
Q9NQG5,Homo sapiens K562 lysate,0.1121110992358782,49.67936489519896,1383.850288684111,50.14486402584908,0.9995659980533327,37,Homo sapiens
Q9NQG7,Homo sapiens K562 lysate,0.1110398753312609,48.35022566186518,978.5018794381643,48.95907777029995,0.9982742065137736,37,Homo sapiens
Q9NQH7,Homo sapiens K562 lysate,0.25258800059792846,54.810227931823874,1348.3321084834731,56.44619756383376,0.9699955642072404,37,Homo sapiens
Q9NQR4,Homo sapiens K562 lysate,0.11413743131662206,53.08493959128573,1570.387483094606,53.566599774386354,0.9975724306582598,37,Homo sapiens
Q9NQS1,Homo sapiens K562 lysate,0.444701219526788,52.2948076717263,696.5163900030475,62.6718050451063,0.981686066968469,37,Homo sapiens
Q9NQT4,Homo sapiens K562 lysate,0.17212142148656925,52.89430747283033,1689.3310035262616,53.62004462728374,0.9973256113435225,37,Homo sapiens
Q9NQT5,Homo sapiens K562 lysate,0.08686421789804864,48.953575734009746,1292.8424952082864,49.321444396582976,0.9985684539371174,37,Homo sapiens
Q9NQV6,Homo sapiens K562 lysate,0.1300613210411625,50.18030957133542,1127.1968066419124,50.86727773584279,0.9985634778703371,37,Homo sapiens
Q9NQV8,Homo sapiens K562 lysate,0.13102199923895103,54.415769146148484,2947.4794009824273,54.73385966823128,0.9778002281110921,37,Homo sapiens
Q9NQW6,Homo sapiens K562 lysate,0.43202436397578275,49.46831376508895,709.4137639977064,57.488912346045524,0.9917035817856232,37,Homo sapiens
Q9NQW7,Homo sapiens K562 lysate,0.0863317115488787,51.08881498835446,1112.5578415375371,51.54680963611187,0.9986386124480771,37,Homo sapiens
Q9NQW8,Homo sapiens K562 lysate,0.3465814437711845,51.40189141170484,1378.8811102014272,53.79378456908731,0.9956936983181085,37,Homo sapiens
Q9NQZ2,Homo sapiens K562 lysate,0.2470532643255599,49.04566799472922,828.8859186378718,51.113718432467316,0.9965046576760052,37,Homo sapiens
Q9NQZ5,Homo sapiens K562 lysate,0.08288850179868315,50.22535442099556,1028.8478651898376,50.68098801661023,0.9983530186847922,37,Homo sapiens
Q9NR09,Homo sapiens K562 lysate,0.11345047319255627,51.01425464580758,1352.034224168998,51.52720735488169,0.9983543965834846,37,Homo sapiens
Q9NR12,Homo sapiens K562 lysate,0.19419844702697184,50.37729966639702,941.1523944656014,51.749870998133936,0.9984253768501326,37,Homo sapiens
Q9NR30,Homo sapiens K562 lysate,0.48652351024600454,50.23865085937632,667.9436855345069,68.99074204650825,0.978850739940982,37,Homo sapiens
Q9NR31,Homo sapiens K562 lysate,0.07390759233499468,50.70096039743358,991.8929694835844,51.12347956177467,0.996227757800595,37,Homo sapiens
Q9NR33,Homo sapiens K562 lysate,0.2643120549028444,50.83325490767788,993.502291821637,52.876282651859384,0.9981033960278606,37,Homo sapiens
Q9NR50,Homo sapiens K562 lysate,0.07140236898107288,45.61995101196887,739.5399425652406,46.06013032358569,0.9984814215680474,37,Homo sapiens
Q9NR56,Homo sapiens K562 lysate,0.3099554540728291,52.15750462125323,1187.2949202190302,54.49937842661944,0.9964573758372643,37,Homo sapiens
Q9NRA8,Homo sapiens K562 lysate,0.4290920972461058,51.86869745918414,634.1239359516115,61.74648975829818,0.9872380006654884,37,Homo sapiens
Q9NRD1,Homo sapiens K562 lysate,0.02898074979323094,50.59915554555601,996.6231952272303,50.75654915051949,0.99510679092607,37,Homo sapiens
Q9NRD5,Homo sapiens K562 lysate,0.13436223814770618,48.38050054701797,948.9214594730228,49.17314685125209,0.9991333718082102,37,Homo sapiens
Q9NRE2,Homo sapiens K562 lysate,0.0006977342257951903,48.760780946339956,1122.9601008621241,48.765664823983954,0.9682294062065254,37,Homo sapiens
Q9NRF2,Homo sapiens K562 lysate,0.27220269765441785,46.012046373043944,767.0767658283823,48.306818444761674,0.9961854510667583,37,Homo sapiens
Q9NRF8,Homo sapiens K562 lysate,0.22352240447125396,53.29238899191558,1157.706542371054,54.797754727723365,0.9917130410139657,37,Homo sapiens
Q9NRF9,Homo sapiens K562 lysate,0.24529840654376053,51.73914252771962,1155.6798468614372,53.370330229731685,0.9977234893694141,37,Homo sapiens
Q9NRG0,Homo sapiens K562 lysate,0.07623644155477315,50.59692589790266,1283.9732761626772,50.93040647458455,0.9977918217164717,37,Homo sapiens
Q9NRG4,Homo sapiens K562 lysate,0.19778951307131898,46.258303412607425,570.5916995829508,48.23622278712788,0.9927260760836608,37,Homo sapiens
Q9NRH1,Homo sapiens K562 lysate,0.2332606945513569,52.69638886727918,1055.7907168746701,54.42043634205385,0.9927782885378084,37,Homo sapiens
Q9NRI5,Homo sapiens K562 lysate,0.36036407864933445,52.21078266153716,1214.6334409971166,55.26447264650472,0.9901303097812152,37,Homo sapiens
Q9NRJ4,Homo sapiens K562 lysate,0.33539807771928803,52.603866235708644,1628.0746655556634,54.600076425614795,0.947173496889231,37,Homo sapiens
Q9NRJ5,Homo sapiens K562 lysate,0.3481555711279476,50.74735598321133,1007.4621612342547,53.98945665597347,0.9784596149973375,37,Homo sapiens
Q9NRL2,Homo sapiens K562 lysate,0.12061308986788159,46.14046058382173,543.1665711748467,47.25594150364862,0.9798444337042095,37,Homo sapiens
Q9NRM2,Homo sapiens K562 lysate,0.010259900457035351,45.63247818703525,599.2940635813436,45.708893836615395,0.9744330626367662,37,Homo sapiens
Q9NRN7,Homo sapiens K562 lysate,0.089057607868442,51.580221171065105,1628.155881112222,51.90485582665513,0.9990488302689954,37,Homo sapiens
Q9NRP4,Homo sapiens K562 lysate,0.11316314133458999,49.86460491034361,795.0414948721515,50.68819594386957,0.9969737450616218,37,Homo sapiens
Q9NRP7,Homo sapiens K562 lysate,0.10837881739477037,50.285252974248685,1036.6418658121531,50.89164877028081,0.9947500579053081,37,Homo sapiens
Q9NRR4,Homo sapiens K562 lysate,0.1752140803374923,48.10544151036591,612.7504442696433,49.79909384971122,0.9892638974328849,37,Homo sapiens
Q9NRS6,Homo sapiens K562 lysate,0.14475019788868093,47.400699539263705,851.483036819052,48.33211360338217,0.9955680387264427,37,Homo sapiens
Q9NRV9,Homo sapiens K562 lysate,0.0944277091113087,51.88083327052085,1100.254915328951,52.408164900837065,0.9940552009244351,37,Homo sapiens
Q9NRW1,Homo sapiens K562 lysate,0.2444965754552507,53.51811429601759,1324.2281226671334,55.011839851439156,0.9854002900587323,37,Homo sapiens
Q9NRW3,Homo sapiens K562 lysate,0.073435234278993,46.83259743811961,1079.0261491768263,47.16481386886238,0.9971466630331234,37,Homo sapiens
Q9NRW4,Homo sapiens K562 lysate,0.09812833925398244,51.75355525997018,572.4691975811241,52.800876966459754,0.9810410615755137,37,Homo sapiens
Q9NRW7,Homo sapiens K562 lysate,0.1505909873425443,47.799380997843684,944.3168866173077,48.69347438446123,0.9965345155413623,37,Homo sapiens
Q9NRX1,Homo sapiens K562 lysate,0.08749687369815794,49.7178696686703,1264.3231208062512,50.10213384739317,0.9993012022319212,37,Homo sapiens
Q9NRX2,Homo sapiens K562 lysate,0.11025650631072016,49.24733038505665,1116.9573048267055,49.80043597381823,0.9991354992077214,37,Homo sapiens
Q9NRX4,Homo sapiens K562 lysate,0.43471988450444266,54.38586776563578,1850.0942727367487,57.875211742284804,0.9926993191114417,37,Homo sapiens
Q9NRX5,Homo sapiens K562 lysate,0.04278295747432046,50.19404184198953,760.4784027009268,50.498770418729556,0.9862817163102476,37,Homo sapiens
Q9NRY4,Homo sapiens K562 lysate,0.09113520991156236,44.71256308372237,914.6984784168108,45.164109264984944,0.9966786624643921,37,Homo sapiens
Q9NRY5,Homo sapiens K562 lysate,0.2002810888432933,52.00907785181613,1360.0887230989053,53.05152833898033,0.9948098552538078,37,Homo sapiens
Q9NS18,Homo sapiens K562 lysate,0.3374544461186348,51.56510169587497,1008.4664004023012,54.728987860799556,0.9514209388639353,37,Homo sapiens
Q9NS23,Homo sapiens K562 lysate,0.30296048875608206,49.85931280140023,689.6161060780776,53.47620131893073,0.9933894826301297,37,Homo sapiens
Q9NS69,Homo sapiens K562 lysate,0.3177210176746084,46.66603062450682,1713.3197770222487,47.98707562330582,0.9807207939816274,37,Homo sapiens
Q9NS73,Homo sapiens K562 lysate,0.15560593500447603,50.449435790791554,749.1239785311442,51.756572231420975,0.9944916073950201,37,Homo sapiens
Q9NS86,Homo sapiens K562 lysate,0.44292521443147104,54.879277204433436,2026.1193717053357,58.362790262811686,0.9890238763644197,37,Homo sapiens
Q9NS87,Homo sapiens K562 lysate,0.10719883256151783,46.99420393589594,914.1604540306215,47.59485716336987,0.9950519560344245,37,Homo sapiens
Q9NS91,Homo sapiens K562 lysate,0.11881806281291638,46.98568214971422,629.7991403704879,47.9578340520003,0.9977231944643027,37,Homo sapiens
Q9NSB8,Homo sapiens K562 lysate,0.1430014111706743,47.936508787302834,1828.5952360890335,48.38635307489217,0.9858627840711611,37,Homo sapiens
Q9NSC5,Homo sapiens K562 lysate,0.09353983484579965,49.899514274440385,1031.2645085990346,50.41507058683203,0.9990484357404924,37,Homo sapiens
Q9NSC7,Homo sapiens K562 lysate,0.409285000907256,50.95880562204255,911.1429559630634,56.36355640927276,0.9641830162561454,37,Homo sapiens
Q9NSD9,Homo sapiens K562 lysate,0.11088373203972789,49.023574137550646,1334.0052053248862,49.49314518687306,0.9923670229687951,37,Homo sapiens
Q9NSE4,Homo sapiens K562 lysate,0.09470083512600078,51.69838123003639,1308.4189893540022,52.137527030246915,0.997414710176515,37,Homo sapiens
Q9NSG2,Homo sapiens K562 lysate,0.0873441415764141,45.77931419054764,476.8419285167231,46.64608095619207,0.989140907075216,37,Homo sapiens
Q9NSI2,Homo sapiens K562 lysate,0.08314275411377753,51.640495513087394,1179.7364829795654,52.05762328223437,0.9967404947022481,37,Homo sapiens
Q9NSI8,Homo sapiens K562 lysate,0.1290073389106804,50.46379298481068,1084.613542552998,51.18286688510351,0.997440921118223,37,Homo sapiens
Q9NSK0,Homo sapiens K562 lysate,0.1111575405000969,48.17288450708096,1467.2627885019388,48.58709860318077,0.9984417614530079,37,Homo sapiens
Q9NSK7,Homo sapiens K562 lysate,0.2280615517149906,53.47729122390763,1397.5441515716943,54.76771662933177,0.9578656675221608,37,Homo sapiens
Q9NSP4,Homo sapiens K562 lysate,0.06586228199688193,51.364096868781196,956.1458156649232,51.76165717074642,0.9930227090235455,37,Homo sapiens
Q9NSY0,Homo sapiens K562 lysate,0.1298637608587771,49.340497803472566,834.6741727601195,50.242350904097734,0.9957634177995218,37,Homo sapiens
Q9NSY1,Homo sapiens K562 lysate,0.44480071731994597,50.643133838474725,807.1141334317994,58.788367709578466,0.9962635729394569,37,Homo sapiens
Q9NT62,Homo sapiens K562 lysate,0.1312425719398253,52.52318322774919,1235.085997755078,53.22228531879893,0.9961392532724281,37,Homo sapiens
Q9NTG7,Homo sapiens K562 lysate,0.09515659189059027,49.778835885696,1189.4611148658178,50.2319942492887,0.9984185563640433,37,Homo sapiens
Q9NTI5,Homo sapiens K562 lysate,0.237246293996072,48.52244952881194,871.3345969099523,50.342370857816135,0.9958459614582198,37,Homo sapiens
Q9NTJ3,Homo sapiens K562 lysate,0.06463420314750587,45.781464866187235,911.9558354596037,46.10625095549821,0.9994366725892911,37,Homo sapiens
Q9NTJ5,Homo sapiens K562 lysate,0.13131129253418428,50.9234031077985,746.6111597257444,52.004197323587746,0.9921638681393963,37,Homo sapiens
Q9NTK5,Homo sapiens K562 lysate,0.08784628505657231,47.14392114803059,1891.4587951172873,47.38965645054577,0.9929797244749936,37,Homo sapiens
Q9NTM9,Homo sapiens K562 lysate,0.15809766999501046,53.5009224324699,1551.230819061758,54.22505629888803,0.9917265037220305,37,Homo sapiens
Q9NTX7,Homo sapiens K562 lysate,0.45896122521522975,52.68651190086289,979.7176507020733,60.88441638537759,0.991269381611006,37,Homo sapiens
Q9NTZ6,Homo sapiens K562 lysate,0.17025066277118941,49.77526231682554,1368.1462705455067,50.55862928072553,0.9992839428904627,37,Homo sapiens
Q9NU19,Homo sapiens K562 lysate,0.17127854352534605,51.09070509010266,1010.0630556925322,52.208212097345665,0.9957829121159155,37,Homo sapiens
Q9NU22,Homo sapiens K562 lysate,0.07363034032881034,45.56934988178647,553.2733664420831,46.18032667939101,0.994742235527552,37,Homo sapiens
Q9NU23,Homo sapiens K562 lysate,0.16144262304105073,52.53044843748783,1344.7113159956705,53.35865741632998,0.9967737767025318,37,Homo sapiens
Q9NUA8,Homo sapiens K562 lysate,0.11750716661893819,50.74606337597975,1198.5159983297892,51.34048805661789,0.996245958916831,37,Homo sapiens
Q9NUB1,Homo sapiens K562 lysate,0.20910372429914253,52.59076648376505,1300.9913249966676,53.78026343188931,0.9946627062745235,37,Homo sapiens
Q9NUD5,Homo sapiens K562 lysate,0.1287960824970966,47.32936522614006,659.5181673943264,48.37313554009742,0.998321551669063,37,Homo sapiens
Q9NUG6,Homo sapiens K562 lysate,0.06224464040429164,51.327582962863886,623.8987073516838,51.897377841247526,0.9897026130688555,37,Homo sapiens
Q9NUI1,Homo sapiens K562 lysate,0.18693532911099597,51.274566699705524,958.8127857035305,52.60508144915393,0.982770707570915,37,Homo sapiens
Q9NUL3,Homo sapiens K562 lysate,0.17559904799019513,43.89620899339862,795.9738448527962,44.970653878974076,0.9899382467110346,37,Homo sapiens
Q9NUL5,Homo sapiens K562 lysate,0.36354321625914393,52.101362785668115,813.7871563123529,56.838274877358046,0.9916137909796533,37,Homo sapiens
Q9NUL7,Homo sapiens K562 lysate,0.06734700779711789,46.559843756172974,494.29756281055035,47.20819999837824,0.9665255792700091,37,Homo sapiens
Q9NUM4,Homo sapiens K562 lysate,0.39574580066878096,53.16247250594114,1093.058289636118,57.58151124386434,0.9907910948974381,37,Homo sapiens
Q9NUN5,Homo sapiens K562 lysate,0.3197522956750177,50.896285115138625,1053.3800370074052,53.5612588663122,0.9830672689889632,37,Homo sapiens
Q9NUP1,Homo sapiens K562 lysate,0.24994324503082682,52.73992426351231,1299.3556710292548,54.285521162539155,0.9954676112958002,37,Homo sapiens
Q9NUP7,Homo sapiens K562 lysate,0.08038885839312644,50.363278995594726,1866.775981209965,50.61260181099381,0.9967732608538594,37,Homo sapiens
Q9NUP9,Homo sapiens K562 lysate,0.22202080049589484,51.07551640402253,822.9498780602086,53.007299383793324,0.9946140337623276,37,Homo sapiens
Q9NUQ3,Homo sapiens K562 lysate,0.0763636620017961,49.93224169013876,1042.9698139250709,50.34077540934297,0.9952349659998344,37,Homo sapiens
Q9NUQ8,Homo sapiens K562 lysate,0.08383129508925233,42.31239174502133,709.4240184431476,42.78645148011388,0.9910909446290002,37,Homo sapiens
Q9NUQ9,Homo sapiens K562 lysate,0.2802449444933281,55.442861701623336,3506.5959276376075,56.215249761183465,0.9889174904051808,37,Homo sapiens
Q9NUS5,Homo sapiens K562 lysate,0.1703354014254857,50.18340081764337,920.9460348796238,51.362104457129824,0.9943945788927235,37,Homo sapiens
Q9NUU7,Homo sapiens K562 lysate,0.08367930530048445,46.119284177939875,758.9351741621368,46.64630923015807,0.9991726603932005,37,Homo sapiens
Q9NUW8,Homo sapiens K562 lysate,0.14792002556901596,47.478523118693595,902.1059956980289,48.38479817622013,0.9982836861814793,37,Homo sapiens
Q9NUX5,Homo sapiens K562 lysate,0.02043275344517484,48.16635962531444,855.1914643401232,48.2857245019067,0.9980647823525818,37,Homo sapiens
Q9NUY8,Homo sapiens K562 lysate,0.050225024262914995,48.105667725826166,829.4015177615589,48.410535643410725,0.9987715857382303,37,Homo sapiens
Q9NV06,Homo sapiens K562 lysate,0.14939719995892933,51.97495666289781,1022.7372865797616,52.93242691502431,0.9951950527534709,37,Homo sapiens
Q9NV31,Homo sapiens K562 lysate,0.13161483781151245,46.0777829263098,771.3907345278501,46.93658912384249,0.998357721066932,37,Homo sapiens
Q9NV35,Homo sapiens K562 lysate,0.06189236235058927,49.25968384435639,951.5844553177385,49.606244382536346,0.9979594779562249,37,Homo sapiens
Q9NV56,Homo sapiens K562 lysate,0.14442506210195644,52.63867110824436,1519.2464635973524,53.28239809143145,0.9976625003409892,37,Homo sapiens
Q9NV66,Homo sapiens K562 lysate,0.09799435276548735,49.491600154465274,812.9616924463854,50.1634482861859,0.9824859764405122,37,Homo sapiens
Q9NV70,Homo sapiens K562 lysate,0.1067262983395638,44.864453442504725,939.6991092208925,45.3972469324392,0.9984647529208304,37,Homo sapiens
Q9NV79,Homo sapiens K562 lysate,0.3253519044997837,53.33943974469,1019.804202764768,56.46834196610526,0.9600365026641196,37,Homo sapiens
Q9NV88,Homo sapiens K562 lysate,0.06443269410395705,49.73783720292363,768.5433034976304,50.191235397072255,0.9965530969424147,37,Homo sapiens
Q9NVA1,Homo sapiens K562 lysate,0.12354645149986669,52.971436057044286,780.639535353167,54.01211796821037,0.9840538919647013,37,Homo sapiens
Q9NVC6,Homo sapiens K562 lysate,0.040264688457756666,47.632268652362136,804.3034606361296,47.872597694419724,0.9963692902469277,37,Homo sapiens
Q9NVE5,Homo sapiens K562 lysate,0.24021117097208994,45.22699639124549,577.4473684778196,47.68468221309357,0.9920313522215767,37,Homo sapiens
Q9NVE7,Homo sapiens K562 lysate,0.09328999132591881,47.06807746516128,1021.1577962792715,47.531218283620895,0.9984606696769655,37,Homo sapiens
Q9NVF7,Homo sapiens K562 lysate,0.2196888357124593,47.63063766264961,1079.306303940914,48.88648483456543,0.957692651746557,37,Homo sapiens
Q9NVG8,Homo sapiens K562 lysate,0.16471288555880112,53.95536300812392,1492.5566856307146,54.75699622208257,0.9914557726179986,37,Homo sapiens
Q9NVH2,Homo sapiens K562 lysate,0.06822051956553514,46.01335575955164,728.4335533968307,46.452311275148695,0.9974323024827061,37,Homo sapiens
Q9NVI1,Homo sapiens K562 lysate,0.06761846900227382,45.131493561625,884.884880789423,45.477968883810135,0.9993072524041205,37,Homo sapiens
Q9NVJ2,Homo sapiens K562 lysate,0.14989358209747972,49.72417615380057,729.6090890696248,50.96330401537137,0.9897003953503687,37,Homo sapiens
Q9NVK5,Homo sapiens K562 lysate,0.30872471447372524,51.24785852544973,965.5349647747763,54.00225374350198,0.9887047846021932,37,Homo sapiens
Q9NVM4,Homo sapiens K562 lysate,0.14794074453529638,49.173736934332176,1037.9105403384406,50.005178240771514,0.9979350402424296,37,Homo sapiens
Q9NVM6,Homo sapiens K562 lysate,0.1031378288061697,50.13605255825666,1510.4761159509671,50.536421863612595,0.997817764764395,37,Homo sapiens
Q9NVM9,Homo sapiens K562 lysate,0.13300745341132406,48.61595113872577,1068.8940777118612,49.322331648443885,0.9982980826127628,37,Homo sapiens
Q9NVN8,Homo sapiens K562 lysate,0.11916175778442266,40.755039017146,724.7809453433658,41.40186978346394,0.9548026113344169,37,Homo sapiens
Q9NVP1,Homo sapiens K562 lysate,0.20697754216985928,46.68086434892286,862.6752033525131,48.07605127652525,0.9943552697777831,37,Homo sapiens
Q9NVP2,Homo sapiens K562 lysate,0.08476611042084896,48.20997223894287,1001.5641151598178,48.65310146164959,0.9985075840457032,37,Homo sapiens
Q9NVQ4,Homo sapiens K562 lysate,0.17173758559783428,49.88218728049158,1143.396025802003,50.82332768151571,0.9974351561552591,37,Homo sapiens
Q9NVR0,Homo sapiens K562 lysate,0.17345549214549957,49.45665919271177,837.930726592347,50.74209963212116,0.99674694251545,37,Homo sapiens
Q9NVR2,Homo sapiens K562 lysate,0.014375838190173464,43.82721091091088,754.5075041205872,43.902950967492394,0.9943440090540664,37,Homo sapiens
Q9NVR5,Homo sapiens K562 lysate,0.23702391036333573,52.91378231503957,1267.238996500465,54.39325654960998,0.9883428932345945,37,Homo sapiens
Q9NVR7,Homo sapiens K562 lysate,0.28962779612940276,54.27618751657275,1112.24734729119,56.68900319156235,0.9496882115787411,37,Homo sapiens
Q9NVS2,Homo sapiens K562 lysate,0.09242711945502405,49.197847540064245,1026.3335371417854,49.692354534647556,0.9978717069554618,37,Homo sapiens
Q9NVS9,Homo sapiens K562 lysate,0.37744175390579837,52.363318018352956,1286.906208491488,55.57624868451938,0.9962633044778797,37,Homo sapiens
Q9NVT9,Homo sapiens K562 lysate,0.12319189571367528,49.95495651194812,1075.8108381544364,50.630571431420435,0.9984105406228954,37,Homo sapiens
Q9NVU0,Homo sapiens K562 lysate,0.08822804185695246,47.3227138745976,912.7856300023632,47.80889770882738,0.9987918497372059,37,Homo sapiens
Q9NVU7,Homo sapiens K562 lysate,0.20619501085697625,47.773038057415064,623.2419455691361,49.81060140081489,0.9968531489706934,37,Homo sapiens
Q9NVW2,Homo sapiens K562 lysate,0.34009356618610637,50.02051408331522,701.6265162057681,54.46525086966468,0.9806262279991842,37,Homo sapiens
Q9NVX0,Homo sapiens K562 lysate,0.1348116107097917,43.78705732601102,885.5562227567899,44.49246235022941,0.9900231560708964,37,Homo sapiens
Q9NVX2,Homo sapiens K562 lysate,0.30461081516217303,52.96705147072031,1114.1852009539675,55.46788884576725,0.9926221975303894,37,Homo sapiens
Q9NVX7,Homo sapiens K562 lysate,0.22251271713420104,51.60441100891216,1335.1286005033285,52.81800845858117,0.9845098986332501,37,Homo sapiens
Q9NVZ3,Homo sapiens K562 lysate,0.1737186275609194,52.92217522600318,1376.914584567488,53.81381441791738,0.996439571907514,37,Homo sapiens
Q9NW08,Homo sapiens K562 lysate,0.08873999580787575,47.82816293922188,992.1783769048732,48.29259259694606,0.9992009054265267,37,Homo sapiens
Q9NW13,Homo sapiens K562 lysate,0.09801161796388864,44.635054355143346,682.6810840691786,45.289905460008306,0.9950881851256496,37,Homo sapiens
Q9NW38,Homo sapiens K562 lysate,0.17946685731663833,44.929635953337,836.8635046064104,46.030496523236394,0.9926168239733442,37,Homo sapiens
Q9NW64,Homo sapiens K562 lysate,0.1177258876272098,48.96258170990004,989.7394631896058,49.631846734224496,0.9994857080194449,37,Homo sapiens
Q9NW75,Homo sapiens K562 lysate,0.35539449675583235,51.16153591512907,899.0758080231174,55.05249940059789,0.9791615994488697,37,Homo sapiens
Q9NW82,Homo sapiens K562 lysate,0.12321297663720408,52.87723970676458,1127.7246007995318,53.598749706642856,0.9934461340826586,37,Homo sapiens
Q9NWA0,Homo sapiens K562 lysate,0.3131840806041283,52.60432575915188,619.7341834321354,57.41566113941551,0.9634254100939015,37,Homo sapiens
Q9NWB7,Homo sapiens K562 lysate,0.17241854249141994,47.85401293599391,791.1543620669296,49.11616084054807,0.9782491673482311,37,Homo sapiens
Q9NWF9,Homo sapiens K562 lysate,0.3160575972934047,50.35027636791609,651.3302304498928,54.58530787648527,0.9935522801277648,37,Homo sapiens
Q9NWH9,Homo sapiens K562 lysate,0.43811335730610984,53.4822321872955,1382.4554299789222,58.21306336731329,0.9922214251158323,37,Homo sapiens
Q9NWK9,Homo sapiens K562 lysate,0.27419402042391994,45.029299816512214,527.929652511092,48.318259599566645,0.990448740691311,37,Homo sapiens
Q9NWL6,Homo sapiens K562 lysate,0.09093753824538829,46.48067195077903,556.3416339900588,47.28063352142166,0.9947413598259626,37,Homo sapiens
Q9NWM0,Homo sapiens K562 lysate,0.3703701108981652,49.80593211493014,723.9121430760546,54.912606472949854,0.9583472690669996,37,Homo sapiens
Q9NWM8,Homo sapiens K562 lysate,0.15004736817078265,50.50559931220663,557.6436800929806,52.19836032789201,0.9920630058475749,37,Homo sapiens
Q9NWQ9,Homo sapiens K562 lysate,0.06401309007935609,48.45855290144841,809.8448882993548,48.86210106492685,0.9987971193983622,37,Homo sapiens
Q9NWS0,Homo sapiens K562 lysate,0.10329202483684442,47.256914652652895,884.8290577721483,47.85268500168094,0.9985202147830776,37,Homo sapiens
Q9NWS6,Homo sapiens K562 lysate,0.07081731891272472,46.32532017958435,728.548509187172,46.78454651778,0.9981353439871925,37,Homo sapiens
Q9NWT1,Homo sapiens K562 lysate,0.3940313516684419,55.048045862176814,5330.678819151963,55.96315929510919,0.9640017434451674,37,Homo sapiens
Q9NWT6,Homo sapiens K562 lysate,0.10906194702599399,50.56314026572802,1477.8830571462133,50.99262536634471,0.9984090589918985,37,Homo sapiens
Q9NWT8,Homo sapiens K562 lysate,0.1480333629287188,53.08956257370832,979.4053280485351,54.12519175530394,0.9855357781056462,37,Homo sapiens
Q9NWU2,Homo sapiens K562 lysate,0.1338793129755782,49.78531924266975,916.338179324553,50.65293565220524,0.9982595058139526,37,Homo sapiens
Q9NWV4,Homo sapiens K562 lysate,0.21481456935685075,54.1815478839203,2056.023580889728,54.99560819332062,0.9966303953358547,37,Homo sapiens
Q9NWX5,Homo sapiens K562 lysate,0.1508355153485229,50.66525638208319,821.1831660830987,51.819400498068354,0.9827449585224827,37,Homo sapiens
Q9NWX6,Homo sapiens K562 lysate,0.11751453901309343,52.09264646776396,1103.6847696434056,52.766814045985534,0.9955262180231502,37,Homo sapiens
Q9NWY4,Homo sapiens K562 lysate,0.09154137104863813,45.15413141573921,970.301445034919,45.59333596583623,0.9975662732192965,37,Homo sapiens
Q9NWZ3,Homo sapiens K562 lysate,0.07161155888556359,45.64855549560008,849.6258482373189,46.03232599750527,0.9985282863653429,37,Homo sapiens
Q9NWZ5,Homo sapiens K562 lysate,0.1292354386788863,44.70551338517013,693.3833908975168,45.59532718106504,0.9896378523946983,37,Homo sapiens
Q9NWZ8,Homo sapiens K562 lysate,0.14937435137857505,45.36689676529149,535.5785050196029,46.779985769227025,0.9899752116997602,37,Homo sapiens
Q9NX01,Homo sapiens K562 lysate,0.10085578096749676,50.40738777814572,1155.1010765323158,50.91045696350581,0.9963690501454631,37,Homo sapiens
Q9NX02,Homo sapiens K562 lysate,0.09038016532881579,47.48997581863575,850.7224452717851,48.02567184670235,0.9990094813506435,37,Homo sapiens
Q9NX04,Homo sapiens K562 lysate,0.13237221864781598,46.118310865381694,674.2749064063673,47.11412436221228,0.9976635372959868,37,Homo sapiens
Q9NX07,Homo sapiens K562 lysate,0.09372243468279044,46.58823835288781,943.1110959121121,47.074569834051566,0.9996492245708255,37,Homo sapiens
Q9NX08,Homo sapiens K562 lysate,0.1030092897461534,49.13467921020843,955.5400559385564,49.731828942321016,0.994889934638246,37,Homo sapiens
Q9NX18,Homo sapiens K562 lysate,0.23382979480620886,52.12234497156474,824.1075790872366,54.30011184051455,0.9917478491338878,37,Homo sapiens
Q9NX20,Homo sapiens K562 lysate,0.09473580250733223,49.164445804215404,847.9675132718904,49.776391051582216,0.9965259904341541,37,Homo sapiens
Q9NX24,Homo sapiens K562 lysate,0.1557714025975386,51.38861074768425,933.2954408339381,52.47969312270859,0.9950618608662568,37,Homo sapiens
Q9NX38,Homo sapiens K562 lysate,0.18440415039883412,50.0730057831119,1200.4864403093482,51.057219328981084,0.9991804473035713,37,Homo sapiens
Q9NX46,Homo sapiens K562 lysate,0.19984846366373382,51.91300251649519,1529.735520448879,52.83793154252425,0.9986505333352429,37,Homo sapiens
Q9NX57,Homo sapiens K562 lysate,0.12568201520015132,51.3611306993015,919.1663337422028,52.213623501397464,0.9965359528610678,37,Homo sapiens
Q9NX70,Homo sapiens K562 lysate,0.16197681989476467,51.0385660474459,546.0209038412944,52.978002819302,0.9835733593666124,37,Homo sapiens
